transaction_id,trade_date,customer_id,account_id,security_id,amount,currency,country
TXN000023,2026-08-07,CUST2305,ACC571862,XX5658650752,4906.36,USD,MZ
TXN000024,2026-08-02,CUST8671,ACC991876,XX5708402658,7128.52,USD,RS
TXN000025,2026-07-17,CUST8192,ACC873063,XX2285292541,4945.36,GBP,TV
TXN000026,2026-07-15,CUST3538,ACC137085,XX7039923528,11866.96,EUR,BD
TXN000027,2026-07-14,CUST7277,ACC653524,XX8874177111,38013.84,EUR,CY
TXN000028,2026-07-15,CUST9318,ACC751391,XX9626027346,42028.52,EUR,CI
TXN000029,2026-07-25,CUST6124,ACC844127,XX5633859626,35270.94,GBP,CV
TXN000030,2026-07-21,CUST8867,ACC529802,XX5018832659,40111.77,EUR,BZ
TXN000031,2026-07-30,CUST5630,ACC252310,XX2663026123,25123.83,GBP,TN
TXN000032,2026-07-16,CUST6869,ACC433907,XX2227520557,14228.38,GBP,CA
TXN000033,2026-07-19,CUST6401,ACC115538,XX7592748376,22238.26,EUR,CD
TXN000034,2026-07-28,CUST4600,ACC813496,XX8580862748,24544.02,EUR,LK
TXN000035,2026-07-25,CUST8569,ACC341250,XX9807875240,3552.66,EUR,PW
TXN000036,2026-07-15,CUST5444,ACC478132,XX2330895740,46541.18,USD,PT
TXN000037,2026-07-14,CUST3896,ACC522382,XX8052994759,21270.37,EUR,NG
TXN000038,2026-07-22,CUST6503,ACC632884,XX2313826801,45211.5,USD,JO
TXN000039,2026-07-14,CUST6047,ACC506671,XX9642457036,33805.67,GBP,AL
TXN000040,2026-07-26,CUST6075,ACC825530,XX9677266403,23273.91,GBP,JO
TXN000041,2026-07-14,CUST7766,ACC373710,XX3789952984,32009.96,GBP,NR
TXN000042,2026-07-31,CUST3770,ACC796484,XX7144986228,31589.43,USD,LS
TXN000043,2026-07-31,CUST5505,ACC116011,XX7072085657,8227.13,GBP,KH
TXN000044,2026-07-25,CUST9449,ACC883575,XX1569914284,48544.08,EUR,UZ
TXN000045,2026-08-03,CUST4435,ACC999049,XX6976670292,18865.63,EUR,AR
TXN000046,2026-07-18,CUST9356,ACC261668,XX1171979361,33401.01,GBP,FR
TXN000047,2026-07-28,CUST7137,ACC489330,XX8549183677,7641.71,GBP,SA
TXN000048,2026-08-07,CUST6902,ACC702484,XX6100029187,2109.82,EUR,CD
TXN000049,2026-07-15,CUST9647,ACC134865,XX6072157704,42354.07,EUR,TR
TXN000050,2026-08-10,CUST6342,ACC461592,XX7797630476,27623.99,EUR,TL
TXN000051,2026-07-30,CUST9612,ACC316937,XX3053983249,46276.24,GBP,RW
TXN000052,2026-07-25,CUST9293,ACC182676,XX2803195290,33863.26,USD,SG
TXN000053,2026-07-16,CUST6716,ACC666126,XX7468132568,27978.47,USD,CY
TXN000054,2026-07-21,CUST8586,ACC599401,XX6777859547,49217.81,EUR,GQ
TXN000055,2026-08-10,CUST4955,ACC160409,XX1315766611,33691.48,GBP,IL
TXN000056,2026-07-14,CUST1747,ACC455087,XX3032043002,36189.53,USD,KG
TXN000057,2026-08-11,CUST5082,ACC628151,XX7618382203,13481.25,EUR,KN
TXN000058,2026-08-05,CUST7364,ACC433353,XX1118675264,33145.58,EUR,BI
TXN000059,2026-07-19,CUST3429,ACC935841,XX7760284889,33875.59,USD,BH
TXN000060,2026-08-08,CUST7978,ACC666357,XX3091335249,26333.45,GBP,SK
TXN000061,2026-07-18,CUST8513,ACC215481,XX5603326862,47177.65,EUR,DJ
TXN000062,2026-07-24,CUST7354,ACC796072,XX9144696205,30095.77,GBP,BJ
TXN000063,2026-08-07,CUST2408,ACC638958,XX6312408370,47387.86,EUR,AU
TXN000064,2026-07-26,CUST4000,ACC600791,XX2980088621,14787.75,GBP,TT
TXN000065,2026-07-16,CUST6918,ACC680891,XX8250357902,49538.41,USD,LT
TXN000066,2026-07-30,CUST2569,ACC327814,XX2374523898,43629.72,USD,US
TXN000067,2026-07-19,CUST8246,ACC789360,XX6278547894,45384.65,USD,MG
TXN000068,2026-08-04,CUST9330,ACC661153,XX8282716671,21591.14,USD,GB
TXN000069,2026-07-24,CUST2900,ACC891419,XX1863761875,168.73,USD,CA
TXN000070,2026-08-05,CUST9756,ACC988137,XX6928755394,45368.51,EUR,DK
TXN000071,2026-07-16,CUST6785,ACC880187,XX8397809115,9606.91,GBP,CL
TXN000072,2026-08-11,CUST1251,ACC822511,XX4245693628,10864.21,GBP,GW
TXN000073,2026-08-07,CUST6221,ACC349887,XX3635992612,19887.3,GBP,PL
TXN000074,2026-08-08,CUST4129,ACC444089,XX4443421961,27048.52,EUR,TN
TXN000075,2026-07-29,CUST5487,ACC462983,XX9387164210,20773.35,GBP,AL
TXN000076,2026-07-30,CUST7114,ACC472813,XX6995650846,7350.27,GBP,CV
TXN000077,2026-08-05,CUST2731,ACC194057,XX3474808448,8266.49,GBP,WS
TXN000078,2026-07-21,CUST2240,ACC191430,XX1638043126,1319.26,GBP,MA
TXN000079,2026-08-04,CUST7105,ACC950121,XX2973640062,44551.85,USD,GB
TXN000080,2026-08-10,CUST2792,ACC515361,XX5189909715,20131.48,GBP,MN
TXN000081,2026-08-03,CUST4562,ACC864703,XX3920410794,33800.9,USD,SE
TXN000082,2026-08-06,CUST1751,ACC942171,XX4619825898,14405.11,EUR,FI
TXN000083,2026-07-14,CUST8614,ACC308311,XX3338085540,2530.03,GBP,TM
TXN000084,2026-08-06,CUST6259,ACC373443,XX9040102351,43854.65,USD,MG
TXN000085,2026-07-14,CUST7224,ACC342317,XX4707759943,1866.23,GBP,NI
TXN000086,2026-07-14,CUST4302,ACC305774,XX6086712092,8580.93,GBP,UY
TXN000087,2026-07-19,CUST7590,ACC697880,XX2903190731,7125.04,EUR,PE
TXN000088,2026-07-17,CUST4659,ACC344522,XX7225465038,42482.69,USD,FR
TXN000089,2026-07-14,CUST7524,ACC399421,XX1043575322,28514.65,GBP,EG
TXN000090,2026-08-01,CUST5208,ACC519266,XX2466871413,4394.45,USD,MV
TXN000091,2026-07-16,CUST9550,ACC645268,XX9690317805,24256.54,GBP,SR
TXN000092,2026-07-28,CUST8359,ACC590560,XX2711650892,2693.37,EUR,ZA
TXN000093,2026-07-29,CUST2658,ACC483176,XX9970012148,46644.61,USD,SC
TXN000094,2026-07-30,CUST1457,ACC398040,XX4363856203,20696.88,USD,BH
TXN000095,2026-07-26,CUST1176,ACC744246,XX5797428877,19868.18,USD,MH
TXN000096,2026-07-30,CUST7136,ACC942120,XX3286062706,45025.02,EUR,PK
TXN000097,2026-07-17,CUST2844,ACC723576,XX1718157572,4126.82,EUR,BE
TXN000098,2026-08-03,CUST4918,ACC743069,XX5825280001,42459.58,EUR,TT
TXN000099,2026-08-05,CUST6265,ACC456461,XX3293941883,12676.55,USD,SA
TXN000100,2026-07-23,CUST5881,ACC204344,XX4092894784,29334.84,GBP,UZ
TXN000101,2026-08-04,CUST9396,ACC560096,XX3440905583,28891.41,USD,KZ
TXN000102,2026-07-22,CUST8930,ACC865713,XX4053133328,47785.79,GBP,CV
TXN000103,2026-07-28,CUST9633,ACC757356,XX6380860204,9989.43,USD,JM
TXN000104,2026-08-02,CUST1403,ACC908311,XX3129101962,1574.4,USD,PL
TXN000105,2026-07-27,CUST2067,ACC945894,XX4542395309,10850.86,USD,SC
TXN000106,2026-08-09,CUST5243,ACC847365,XX5101695480,39710.85,EUR,TG
TXN000107,2026-07-15,CUST6470,ACC403909,XX9364913047,22024.62,GBP,SR
TXN000108,2026-08-07,CUST1155,ACC424361,XX9893161590,4590.23,GBP,BO
TXN000109,2026-08-06,CUST8609,ACC246112,XX2197266474,46238.53,GBP,CO
TXN000110,2026-07-21,CUST5076,ACC568328,XX2966981494,44504.58,USD,ST
TXN000111,2026-08-04,CUST5506,ACC381656,XX5969528447,9493.85,EUR,PY
TXN000112,2026-07-22,CUST4803,ACC580485,XX1721388319,16462.54,GBP,NL
TXN000113,2026-07-20,CUST7752,ACC935196,XX1326394016,41662.15,EUR,TV
TXN000114,2026-08-07,CUST4912,ACC246480,XX7022880458,43742.86,EUR,WS
TXN000115,2026-07-19,CUST4645,ACC546331,XX6098791516,5356.46,EUR,ZW
TXN000116,2026-08-06,CUST2861,ACC734575,XX3389029381,16641.66,USD,NP
TXN000117,2026-08-11,CUST8853,ACC951452,XX1496780737,28049.8,GBP,IR
TXN000118,2026-08-07,CUST1562,ACC326851,XX1951042775,8846.45,USD,AM
TXN000119,2026-07-28,CUST9416,ACC530908,XX8495731589,44475.73,EUR,IT
TXN000120,2026-08-04,CUST1391,ACC194647,XX3698507674,7799.83,EUR,TJ
TXN000121,2026-07-20,CUST8566,ACC738319,XX9948266718,37342.9,GBP,PG
TXN000122,2026-07-29,CUST9331,ACC189996,XX5683769090,48659.94,EUR,CG
TXN000123,2026-08-11,CUST7170,ACC590502,XX3300159406,15937.79,EUR,MG
TXN000124,2026-07-18,CUST2318,ACC671847,XX2578124595,634.93,GBP,AR
TXN000125,2026-07-19,CUST1732,ACC306881,XX3269881221,33590.82,USD,CG
TXN000126,2026-08-11,CUST8054,ACC454835,XX8559020692,42736.51,GBP,ZM
TXN000127,2026-08-08,CUST3038,ACC909825,XX3858208039,16250.67,USD,TO
TXN000128,2026-08-11,CUST5537,ACC711648,XX4721824781,21365.42,GBP,KP
TXN000129,2026-08-08,CUST2226,ACC896239,XX6154057302,3146.2,GBP,MV
TXN000130,2026-07-21,CUST6335,ACC385489,XX1276267189,26394.08,GBP,LU
TXN000131,2026-07-21,CUST1405,ACC182593,XX6880347349,23414.82,EUR,VN
TXN000132,2026-07-27,CUST6391,ACC502893,XX3844083981,1653.95,EUR,JM
TXN000133,2026-08-05,CUST3694,ACC419485,XX6283864463,16347.19,GBP,PS
TXN000134,2026-08-10,CUST8221,ACC637519,XX4974407064,27260.86,EUR,TD
TXN000135,2026-08-07,CUST2302,ACC809374,XX8337973312,26732.53,GBP,AU
TXN000136,2026-07-13,CUST7363,ACC760765,XX5046472038,22110.07,USD,DK
TXN000137,2026-07-26,CUST3357,ACC733163,XX2433239634,42569.0,EUR,TZ
TXN000138,2026-08-05,CUST6215,ACC912073,XX2034046096,21234.96,USD,EE
TXN000139,2026-08-10,CUST8258,ACC252224,XX7465956686,47310.4,GBP,OM
TXN000140,2026-07-28,CUST5124,ACC624355,XX4721650809,34951.1,GBP,NZ
TXN000141,2026-08-06,CUST6093,ACC338360,XX7033576537,41382.12,EUR,CN
TXN000142,2026-08-11,CUST7249,ACC475831,XX2008276118,8711.96,EUR,ID
TXN000143,2026-08-11,CUST7943,ACC247286,XX8086587066,32326.89,GBP,SY
TXN000144,2026-07-29,CUST7332,ACC963341,XX8313013960,4661.27,GBP,IQ
TXN000145,2026-07-24,CUST9110,ACC178337,XX2657565360,1488.74,USD,US
TXN000146,2026-07-17,CUST8317,ACC608949,XX3590341029,32164.45,EUR,ZM
TXN000147,2026-07-19,CUST2667,ACC399866,XX9666076811,32043.5,USD,TL
TXN000148,2026-07-23,CUST4589,ACC484162,XX1580402480,44723.45,EUR,PS
TXN000149,2026-08-11,CUST7904,ACC753470,XX9618422378,46642.98,EUR,KP
TXN000150,2026-08-10,CUST6179,ACC669283,XX2088729658,35913.5,EUR,DM
TXN000151,2026-07-27,CUST2503,ACC461018,XX7221719012,44958.01,GBP,BF
TXN000152,2026-08-11,CUST7973,ACC642271,XX3809605695,1264.52,GBP,BO
TXN000153,2026-07-21,CUST3586,ACC190299,XX8697538964,10035.58,EUR,AR
TXN000154,2026-08-01,CUST8412,ACC603906,XX7893561440,5400.02,EUR,MW
TXN000155,2026-07-19,CUST5834,ACC844001,XX9188998476,37043.88,USD,CN
TXN000156,2026-08-09,CUST2431,ACC615245,XX7293163596,13585.89,EUR,LB
TXN000157,2026-08-07,CUST9200,ACC876859,XX5739751826,38609.83,GBP,CA
TXN000158,2026-07-27,CUST1504,ACC538688,XX4301391307,44281.01,USD,AZ
TXN000159,2026-07-15,CUST1165,ACC705249,XX1376995846,28127.62,GBP,AO
TXN000160,2026-08-06,CUST1043,ACC902359,XX4996177165,23724.56,USD,NO
TXN000161,2026-07-27,CUST3327,ACC975188,XX2878547101,3644.54,GBP,PL
TXN000162,2026-07-26,CUST4713,ACC644415,XX2287263160,35119.91,USD,MN
TXN000163,2026-07-26,CUST7203,ACC275712,XX1237882688,17360.57,EUR,KH
TXN000164,2026-07-31,CUST8692,ACC302691,XX4030374731,49053.08,GBP,IQ
TXN000165,2026-07-14,CUST1534,ACC774705,XX8241247282,5835.08,EUR,RW
TXN000166,2026-07-13,CUST8565,ACC760026,XX4040949044,23492.4,EUR,CG
TXN000167,2026-08-07,CUST7999,ACC584157,XX7643874565,34443.97,EUR,AG
TXN000168,2026-08-10,CUST3748,ACC823107,XX7702626855,41744.92,GBP,SO
TXN000169,2026-07-17,CUST2453,ACC141408,XX1383023894,15144.53,EUR,IE
TXN000170,2026-08-03,CUST3393,ACC468299,XX9826481668,24958.47,EUR,GA
TXN000171,2026-08-01,CUST9244,ACC846419,XX3710447757,48049.67,EUR,ML
TXN000172,2026-08-06,CUST1285,ACC900866,XX1429151831,1695.15,GBP,BS
TXN000173,2026-08-03,CUST2753,ACC209000,XX1204931971,8167.4,USD,GY
TXN000174,2026-08-09,CUST2336,ACC238396,XX8829524957,15227.36,EUR,VU
TXN000175,2026-07-30,CUST6133,ACC436587,XX3809318609,23098.8,USD,BO
TXN000176,2026-08-07,CUST3463,ACC894487,XX9964502821,19222.6,EUR,JM
TXN000177,2026-07-25,CUST6463,ACC766789,XX6645748055,9424.12,GBP,GR
TXN000178,2026-08-06,CUST5069,ACC886302,XX3970267837,12087.62,USD,KE
TXN000179,2026-08-03,CUST1920,ACC964456,XX1018821773,11426.96,EUR,JO
TXN000180,2026-08-05,CUST4868,ACC960502,XX3863713475,25767.49,EUR,RS
TXN000181,2026-07-14,CUST8787,ACC609390,XX8081544587,22854.49,EUR,IR
TXN000182,2026-08-03,CUST9585,ACC138903,XX5984546105,16393.56,EUR,US
TXN000183,2026-08-08,CUST4601,ACC372906,XX9872981320,45286.26,EUR,TN
TXN000184,2026-07-19,CUST1518,ACC433721,XX8682422483,29226.85,GBP,TT
TXN000185,2026-08-01,CUST2002,ACC998708,XX7628191791,41242.84,USD,EE
TXN000186,2026-07-30,CUST2451,ACC553417,XX7319421847,6790.36,EUR,AZ
TXN000187,2026-07-17,CUST2997,ACC114084,XX8039504893,32931.71,USD,PK
TXN000188,2026-08-04,CUST4276,ACC973304,XX5323064785,34408.51,EUR,KW
TXN000189,2026-07-28,CUST1204,ACC285016,XX4994755939,33508.82,EUR,TZ
TXN000190,2026-07-19,CUST7837,ACC199230,XX5624929473,3944.28,USD,BW
TXN000191,2026-07-19,CUST3260,ACC889795,XX5124904976,13670.46,GBP,IN
TXN000192,2026-07-17,CUST5218,ACC623804,XX6573649826,36060.0,USD,MD
TXN000193,2026-07-29,CUST1877,ACC284636,XX6596099623,20414.97,EUR,NO
TXN000194,2026-07-25,CUST7439,ACC878466,XX5937765879,4509.8,EUR,CG
TXN000195,2026-07-20,CUST6047,ACC794713,XX3488225492,25087.52,EUR,AU
TXN000196,2026-08-03,CUST1391,ACC250311,XX2659056967,34885.61,GBP,SG
TXN000197,2026-07-13,CUST3245,ACC677561,XX5471086310,8262.96,GBP,US
TXN000198,2026-07-27,CUST1151,ACC194871,XX6704152309,16704.08,EUR,SL
TXN000199,2026-07-22,CUST5914,ACC563257,XX6477236814,21099.22,EUR,IR
TXN000200,2026-07-19,CUST4078,ACC882095,XX4502910798,20466.9,EUR,IL
TXN000201,2026-07-21,CUST4087,ACC315169,XX3823166016,33590.73,USD,ST
TXN000202,2026-07-27,CUST8273,ACC947395,XX4445178282,16530.64,GBP,ST
TXN000203,2026-08-04,CUST9492,ACC997237,XX7652341433,895.41,USD,GQ
TXN000204,2026-07-26,CUST8468,ACC244878,XX9715462536,22611.7,USD,BJ
TXN000205,2026-07-19,CUST2993,ACC116597,XX3625601278,6515.26,USD,LI
TXN000206,2026-07-31,CUST1868,ACC326691,XX7612234670,10423.82,GBP,YE
TXN000207,2026-07-13,CUST6370,ACC873947,XX7010367969,45921.51,GBP,MD
TXN000208,2026-07-20,CUST1819,ACC527628,XX4646143499,33729.85,USD,LA
TXN000209,2026-08-07,CUST3491,ACC911203,XX8295373462,13936.24,EUR,IL
TXN000210,2026-07-31,CUST7214,ACC365286,XX9923313248,8077.54,GBP,SO
TXN000211,2026-07-15,CUST9978,ACC360936,XX6175883361,3866.0,GBP,CG
TXN000212,2026-08-10,CUST1164,ACC523455,XX5874243968,12395.55,USD,WS
TXN000213,2026-07-24,CUST7963,ACC789555,XX2042791639,20172.95,GBP,PK
TXN000214,2026-07-26,CUST6287,ACC872203,XX5478567938,17051.23,EUR,TZ
TXN000215,2026-08-01,CUST8975,ACC927157,XX7840150490,35169.78,USD,MH
TXN000216,2026-07-24,CUST6880,ACC189867,XX9497098109,37082.86,USD,SI
TXN000217,2026-08-09,CUST5717,ACC798672,XX3024818066,41615.89,USD,IS
TXN000218,2026-07-27,CUST2891,ACC691467,XX3704516804,23830.1,EUR,UY
TXN000219,2026-07-31,CUST3264,ACC876473,XX1572919158,37457.87,EUR,NE
TXN000220,2026-07-30,CUST1533,ACC828360,XX2684661663,12992.49,EUR,NE
TXN000221,2026-07-26,CUST9161,ACC566221,XX5728669300,35935.1,GBP,MA
TXN000222,2026-08-07,CUST5457,ACC372920,XX1865565728,9826.11,EUR,ZM
TXN000223,2026-07-19,CUST2069,ACC111399,XX2132033261,48243.36,GBP,SK
TXN000224,2026-07-30,CUST8401,ACC593908,XX4827693376,17816.95,EUR,BF
TXN000225,2026-08-09,CUST8696,ACC652133,XX1730987833,44119.0,USD,TR
TXN000226,2026-07-29,CUST5575,ACC158550,XX8484322699,32834.45,GBP,MH
TXN000227,2026-07-31,CUST8619,ACC750586,XX5407765332,46513.7,GBP,TV
TXN000228,2026-07-14,CUST1554,ACC819183,XX3621614384,29306.29,GBP,DZ
TXN000229,2026-08-02,CUST7782,ACC650923,XX9211950098,36738.42,GBP,DO
TXN000230,2026-07-21,CUST9280,ACC391528,XX9688783867,8535.11,EUR,VU
TXN000231,2026-08-09,CUST8037,ACC873495,XX7133775889,21258.5,USD,SG
TXN000232,2026-07-31,CUST6785,ACC754976,XX2036220682,33806.59,USD,KN
TXN000233,2026-07-23,CUST5599,ACC496588,XX5525168451,47055.39,USD,PH
TXN000234,2026-08-02,CUST8972,ACC949209,XX1594543388,35335.48,EUR,BT
TXN000235,2026-07-27,CUST4035,ACC347101,XX6345213118,17883.51,EUR,DJ
TXN000236,2026-07-15,CUST1441,ACC112032,XX3047154342,30159.1,GBP,DK
TXN000237,2026-08-05,CUST1432,ACC765371,XX3497670445,41513.94,USD,CU
TXN000238,2026-07-30,CUST7193,ACC401262,XX7049669345,49838.64,USD,CH
TXN000239,2026-08-10,CUST5983,ACC797694,XX9942297951,27735.13,USD,KM
TXN000240,2026-07-18,CUST5369,ACC794701,XX8017029766,11058.7,GBP,KG
TXN000241,2026-07-31,CUST1160,ACC969677,XX3243551548,14389.25,GBP,ES
TXN000242,2026-07-31,CUST5553,ACC908988,XX6874633361,45476.14,EUR,GQ
TXN000243,2026-07-13,CUST1510,ACC316686,XX9455964726,31920.97,EUR,IN
TXN000244,2026-08-09,CUST8198,ACC573576,XX5500224528,32267.22,GBP,KI
TXN000245,2026-08-02,CUST4805,ACC709224,XX8770495373,14338.27,GBP,SB
TXN000246,2026-08-02,CUST2661,ACC873722,XX5518971415,22143.68,GBP,SM
TXN000247,2026-07-14,CUST4643,ACC495183,XX3611645180,616.74,EUR,NR
TXN000248,2026-07-25,CUST1627,ACC320335,XX3595495846,25368.82,EUR,AU
TXN000249,2026-08-02,CUST1735,ACC142961,XX1028851605,2206.74,USD,SZ
TXN000250,2026-08-06,CUST4532,ACC112523,XX8049062109,45998.1,USD,GQ
TXN000251,2026-08-02,CUST5657,ACC864553,XX2787174412,26477.94,GBP,FM
TXN000252,2026-08-08,CUST6173,ACC957806,XX5554937035,27135.91,GBP,SI
TXN000253,2026-07-28,CUST4966,ACC805127,XX6836419169,48081.43,GBP,VE
TXN000254,2026-08-09,CUST7772,ACC421087,XX8618946123,42000.29,USD,PW
TXN000255,2026-07-26,CUST7221,ACC966868,XX3303893463,45945.21,USD,IL
TXN000256,2026-08-03,CUST3247,ACC981110,XX7130718007,44799.63,EUR,LK
TXN000257,2026-07-30,CUST5399,ACC245992,XX6506576713,12399.19,USD,TT
TXN000258,2026-07-26,CUST5434,ACC235375,XX4208206035,49558.8,EUR,MT
TXN000259,2026-07-15,CUST2438,ACC523297,XX8846872096,47254.92,USD,FR
TXN000260,2026-07-30,CUST4337,ACC723565,XX1920850389,13109.71,EUR,MH
TXN000261,2026-08-01,CUST2042,ACC157315,XX5299028764,29075.51,GBP,YE
TXN000262,2026-08-09,CUST7519,ACC590958,XX7759674342,48178.03,GBP,KH
TXN000263,2026-08-11,CUST7599,ACC882021,XX6503605836,28317.14,EUR,LI
TXN000264,2026-07-26,CUST4108,ACC373515,XX4463188219,46740.23,EUR,GQ
TXN000265,2026-07-19,CUST1454,ACC339934,XX3232423443,37492.81,EUR,CZ
TXN000266,2026-07-13,CUST3561,ACC933988,XX2883092335,5485.06,EUR,KI
TXN000267,2026-07-27,CUST6713,ACC121125,XX6508577582,33295.16,GBP,BE
TXN000268,2026-08-07,CUST9334,ACC978268,XX7256452668,6009.6,GBP,EG
TXN000269,2026-08-10,CUST2287,ACC439185,XX2656255174,47033.74,GBP,AF
TXN000270,2026-07-31,CUST1156,ACC409053,XX5621640754,29156.55,USD,RW
TXN000271,2026-08-11,CUST9751,ACC143910,XX2598216892,25702.76,USD,BI
TXN000272,2026-07-20,CUST7451,ACC246991,XX7153867756,25007.57,EUR,IN
TXN000273,2026-07-28,CUST4314,ACC486764,XX4824755373,13950.38,EUR,PK
TXN000274,2026-07-13,CUST6698,ACC351475,XX5049774398,12327.45,EUR,ST
TXN000275,2026-08-03,CUST4413,ACC662060,XX6444191954,33146.95,USD,GE
TXN000276,2026-07-15,CUST6323,ACC828052,XX5341264917,1685.0,GBP,AD
TXN000277,2026-08-06,CUST8087,ACC413476,XX1007984124,27210.42,USD,TM
TXN000278,2026-07-30,CUST8772,ACC219656,XX6028182194,16757.98,GBP,GB
TXN000279,2026-07-26,CUST8577,ACC323493,XX2848277736,37341.75,EUR,MM
TXN000280,2026-07-21,CUST7761,ACC108550,XX1943638962,32133.87,GBP,AR
TXN000281,2026-08-02,CUST6846,ACC908253,XX8962940496,35765.75,EUR,KW
TXN000282,2026-07-29,CUST1295,ACC737499,XX4386556288,12791.57,GBP,AZ
TXN000283,2026-07-24,CUST1293,ACC959815,XX8799677293,23393.76,GBP,GN
TXN000284,2026-07-25,CUST5924,ACC108514,XX7092681085,9023.54,EUR,PS
TXN000285,2026-07-15,CUST3314,ACC361721,XX3727846006,11682.8,USD,DM
TXN000286,2026-07-15,CUST7783,ACC216610,XX8202953521,18486.34,EUR,CN
TXN000287,2026-07-25,CUST6576,ACC279485,XX2997617000,29736.68,EUR,SR
TXN000288,2026-07-29,CUST7946,ACC959608,XX9402267160,35237.22,GBP,CU
TXN000289,2026-08-05,CUST1614,ACC653046,XX3859195085,28098.03,EUR,RW
TXN000290,2026-08-07,CUST5683,ACC572105,XX9081320569,14866.12,EUR,FR
TXN000291,2026-07-15,CUST3599,ACC995668,XX2024439357,28418.38,USD,LB
TXN000292,2026-08-06,CUST7562,ACC106716,XX3620684391,43702.98,USD,SM
TXN000293,2026-07-18,CUST9096,ACC773905,XX6110581458,1426.1,EUR,ER
TXN000294,2026-07-23,CUST6301,ACC748035,XX7808681257,14557.04,GBP,DJ
TXN000295,2026-07-20,CUST1869,ACC588365,XX2408559259,10468.18,USD,TL
TXN000296,2026-07-18,CUST1741,ACC323618,XX4275202414,9475.42,EUR,BO
TXN000297,2026-07-23,CUST2510,ACC445571,XX3429988506,33446.36,EUR,CU
TXN000298,2026-08-10,CUST4651,ACC213762,XX4978897758,25366.51,EUR,EE
TXN000299,2026-08-06,CUST8394,ACC887720,XX8325999421,42534.37,GBP,JM
TXN000300,2026-07-29,CUST9574,ACC405530,XX6644444704,43311.04,GBP,HR
TXN000301,2026-08-02,CUST9603,ACC371369,XX3222225841,25898.44,EUR,DE
TXN000302,2026-07-21,CUST4647,ACC494478,XX3364009178,19895.65,EUR,BO
TXN000303,2026-08-10,CUST7060,ACC465428,XX6665619774,21687.49,GBP,RW
TXN000304,2026-07-15,CUST5022,ACC856395,XX8459938669,25046.1,USD,ES
TXN000305,2026-07-22,CUST2884,ACC893862,XX9988706143,34401.53,USD,IT
TXN000306,2026-07-22,CUST1626,ACC954267,XX5865924459,28970.35,GBP,SO
TXN000307,2026-08-07,CUST6310,ACC339457,XX7131097939,44456.64,GBP,JP
TXN000308,2026-08-05,CUST3466,ACC111989,XX4631154358,48466.81,USD,SM
TXN000309,2026-07-20,CUST3280,ACC513167,XX8285337999,42560.42,EUR,RO
TXN000310,2026-07-22,CUST7446,ACC408676,XX9359537407,3009.32,GBP,BF
TXN000311,2026-08-02,CUST4369,ACC831568,XX1569657420,34040.01,GBP,SD
TXN000312,2026-07-15,CUST7370,ACC243031,XX2875428166,48170.85,GBP,PL
TXN000313,2026-07-22,CUST6608,ACC652412,XX6403622719,2371.31,GBP,GW
TXN000314,2026-07-29,CUST9694,ACC507973,XX5822547505,18913.25,EUR,CH
TXN000315,2026-07-28,CUST8327,ACC292185,XX4463618847,15899.19,GBP,EE
TXN000316,2026-07-15,CUST8261,ACC195460,XX9580077329,32093.83,EUR,LY
TXN000317,2026-07-14,CUST8487,ACC931946,XX3297474417,15571.76,USD,ZM
